Applied Field (H [arb. u.]),Magnetization with slope
89.0,0.8979288465817286
88.0,0.869712030159119
87.0,0.8216237660109362
86.0,0.7671880509501019
85.0,0.7326499101383868
84.0,0.728333842070533
83.0,0.6997765763675607
82.0,0.6220734931654084
81.0,0.518403158590814
80.0,0.5678894055047596
79.0,0.599863067495308
78.0,0.5230089554783386
77.0,0.5324348883526331
76.0,0.4762799630829777
75.0,0.37893422452758685
74.0,0.4557107770972837
73.0,0.3598418053133279
72.0,0.31465751314190005
71.0,0.21613274247455605
70.0,0.25751842041223805
69.0,0.28620887760083935
68.0,0.288640045477389
67.0,0.20254013923746905
66.0,0.1869508665250379
65.0,0.17194716923131192
64.0,0.24073697657614268
63.0,0.03478271732230098
62.0,0.01282085407948852
61.0,0.06724228205846039
60.0,-0.0040568809763756875
59.0,-0.0007914919828797551
58.0,-0.052470637086302396
57.0,-0.12978169898191716
56.0,-0.10060546583833574
55.0,-0.12921444120067882
54.0,-0.19813052337866388
53.0,-0.1870694427606816
52.0,-0.2832155209984899
51.0,-0.3352763491078399
50.0,-0.2892465175599215
49.0,-0.32552314496440093
48.0,-0.3941843781317802
47.0,-0.3688003282546486
46.0,-0.4332344524185121
45.0,-0.47143398474252507
44.0,-0.5052218642060069
43.0,-0.5087174562584957
42.0,-0.5595961142458883
41.0,-0.5576624391942806
40.0,-0.6149831621493451
39.0,-0.546052507071269
38.0,-0.7256133648277716
37.0,-0.7098727109956826
36.0,-0.7569218200020993
35.0,-0.7693945384231489
34.0,-0.7977036573495795
33.0,-0.861350820645117
32.0,-0.8392488775767681
31.0,-0.8547638693016744
30.0,-0.9574758104278542
29.0,-0.9364426801714494
28.0,-0.9315999638720669
27.0,-1.0513025273618526
26.0,-0.9991384399418353
25.0,-1.0323326837750937
24.0,-1.0373238973120955
23.0,-1.1110178496609677
22.0,-1.1636365280853225
21.0,-1.1925853251715983
20.0,-1.2117816734845652
19.0,-1.1795255165542171
18.0,-1.304153413068601
17.0,-1.3091798681551312
16.0,-1.364232282328378
15.0,-1.342327815475004
14.0,-1.417945097764128
13.0,-1.4434271217967964
12.0,-1.4523685948447493
11.0,-1.3970350680758363
10.0,-1.4916093684701197
9.0,-1.5772442754764997
8.0,-1.6524190091488595
7.0,-1.6560437886988746
6.0,-1.5430102406883712
5.0,-1.6477804765070951
4.0,-1.6229706141136706
3.0,-1.806630638124977
2.0,-1.7324524181505865
1.0,-1.8281718912312135
0.0,-1.8484972325887892
-1.0,-1.808241139963621
-2.0,-1.8562214501292198
-3.0,-1.9613652039232186
-4.0,-1.8883219373278584
-5.0,-1.95279804711895
-6.0,-2.0198380444795117
-7.0,-2.062433722653336
-8.0,-1.9844043526585269
-9.0,-2.0099533595650474
-10.0,-2.1551552765610618
-11.0,-2.09230204423206
-12.0,-2.1725370663501753
-13.0,-2.175565646339934
-14.0,-2.2422812567827632
-15.0,-2.142932706221413
-16.0,-2.285702563726135
-17.0,-2.281917472805347
-18.0,-2.3511818823536634
-19.0,-2.4425756023523544
-20.0,-2.4129598100320573
-21.0,-2.4661535270158836
-22.0,-2.4333240300794596
-23.0,-2.522083341831772
-24.0,-2.4897921508534333
-25.0,-2.5942501116967662
-26.0,-2.521410380824811
-27.0,-2.6675196079224044
-28.0,-2.6916565080508077
-29.0,-2.6872340020473127
-30.0,-2.7170630163048832
-31.0,-2.75014827212906
-32.0,-2.6989546552610664
-33.0,-2.8348121499514303
-34.0,-2.8289217489176837
-35.0,-2.875187662617124
-36.0,-2.8507375643613377
-37.0,-2.9335085662940994
-38.0,-3.0054345383417367
-39.0,-2.982586686595611
-40.0,-3.006767023006664
-41.0,-3.036959113346078
-42.0,-3.038513140161408
-43.0,-3.123299087808082
-44.0,-3.123006479280061
-45.0,-3.1541051912557885
-46.0,-3.1406120274681726
-47.0,-3.218102502515489
-48.0,-3.2537074671407833
-49.0,-3.2236348666323744
-50.0,-3.2780858663185084
-51.0,-3.3171991859324184
-52.0,-3.3658575784875886
-53.0,-3.3746242557115096
-54.0,-3.4726318618632197
-55.0,-3.4123511169101395
-56.0,-3.601340528436518
-57.0,-3.5018974543196455
-58.0,-3.5935725298159147
-59.0,-3.5677872054554065
-60.0,-3.571453459885012
-61.0,-3.6220419298853823
-62.0,-3.623974041140384
-63.0,-3.67986749304666
-64.0,-3.6899256292514453
-65.0,-3.736685413463772
-66.0,-3.7797199908296824
-67.0,-3.8091893648611554
-68.0,-3.9141067720070106
-69.0,-3.885328436716799
-70.0,-3.970227597399141
-71.0,-3.927939105991177
-72.0,-3.994218131613036
-73.0,-3.950366398529111
-74.0,-3.9520049017624945
-75.0,-4.033336384769452
-76.0,-4.049743364184839
-77.0,-4.108262886319633
-78.0,-4.117277034163901
-79.0,-4.145029146810451
-80.0,-4.232299519971569
-81.0,-4.207545447143881
-82.0,-4.354937880689521
-83.0,-4.255434593391045
-84.0,-4.328231383898603
-85.0,-4.315311522845565
-86.0,-4.419450311298623
-87.0,-4.494442675610269
-88.0,-4.3521535049570526
-89.0,-4.432630702578889
-90.0,-4.527886550723305
-91.0,-4.463991147632914
-92.0,-4.584080686869914
-93.0,-4.6238425581629645
-94.0,-4.60428384496731
-95.0,-4.709105683874768
-96.0,-4.6795524011703655
-97.0,-4.689215323055064
-98.0,-4.74480153803211
-99.0,-4.7813910426330155
-100.0,-4.756068983115265
-101.0,-4.920102924084364
-102.0,-4.951610933725489
-103.0,-5.203674606267688
-104.0,-5.720684541840805
-105.0,-5.895152228084659
-106.0,-6.457800341513964
-107.0,-6.752772666651268
-108.0,-7.0386761482322395
-109.0,-7.066714755289494
-110.0,-7.115176471298975
-111.0,-7.140772211672859
-112.0,-7.188134847545748
-113.0,-7.171489394328482
-114.0,-7.224759069274706
-115.0,-7.222870602830231
-116.0,-7.296457750453596
-117.0,-7.278552473025968
-118.0,-7.324450440967907
-119.0,-7.378941619597749
-120.0,-7.382337892554263
-121.0,-7.395013433090901
-122.0,-7.514671754058218
-123.0,-7.508829950569634
-124.0,-7.559294414046725
-125.0,-7.511476753569253
-126.0,-7.5538765949008955
-127.0,-7.5687624145980035
-128.0,-7.5679668981748405
-129.0,-7.685405953166908
-130.0,-7.706263226287862
-131.0,-7.703484920380957
-132.0,-7.778469939635004
-133.0,-7.75965276627117
-134.0,-7.817013113988539
-135.0,-7.879703882049042
-136.0,-7.826543262150121
-137.0,-7.888958629662188
-138.0,-7.953475470221908
-139.0,-7.960067471207731
-140.0,-8.016785222080147
-141.0,-8.045059368504994
-142.0,-8.031513676222762
-143.0,-8.06953825797048
-144.0,-8.072642874911658
-145.0,-8.169231855995442
-146.0,-8.21293266394375
-147.0,-8.254708635555232
-148.0,-8.226992872356345
-149.0,-8.284187360738787
-150.0,-8.208913888442261
-151.0,-8.367934069001652
-152.0,-8.341663015162618
-153.0,-8.381957910693519
-154.0,-8.361857440033724
-155.0,-8.470536140231458
-156.0,-8.529203159201032
-157.0,-8.485245062290833
-158.0,-8.460019244638445
-159.0,-8.512289076272971
-160.0,-8.56449547988678
-161.0,-8.59652091951228
-162.0,-8.67005121848961
-163.0,-8.723933237183347
-164.0,-8.700554828924172
-165.0,-8.724527517188914
-166.0,-8.80930762608107
-167.0,-8.863494875455519
-168.0,-8.87062676126077
-169.0,-8.891541869879385
-170.0,-8.973340664281704
-171.0,-8.937372386547835
-172.0,-8.960555257894999
-173.0,-8.993213126660113
-174.0,-8.92664622895979
-175.0,-9.025363853813584
-176.0,-9.109770350489544
-177.0,-9.147008689897726
-178.0,-9.131539467441478
-179.0,-9.169399202833029
-180.0,-9.204533484346989
-181.0,-9.226368372752534
-182.0,-9.301396613815601
-183.0,-9.239981403663506
-184.0,-9.348909259512077
-185.0,-9.386666885955213
-186.0,-9.390749081859534
-187.0,-9.41749503437125
-188.0,-9.430293979763238
-189.0,-9.47743554226169
-190.0,-9.411442661410126
-191.0,-9.5412857371849
-192.0,-9.567684477660372
-193.0,-9.565155164034987
-194.0,-9.585888900770161
-195.0,-9.507969804381837
-196.0,-9.667994621486148
-197.0,-9.741725717071361
-198.0,-9.814499819177033
-199.0,-9.834893507010086
-200.0,-9.791077088744897
-200.0,-9.735515671083462
-199.0,-9.836270467026333
-198.0,-9.9098489047107
-197.0,-9.880589885484172
-196.0,-9.918553857012679
-195.0,-9.911714110904102
-194.0,-10.043572439191355
-193.0,-10.066792824596671
-192.0,-10.004170414129108
-191.0,-10.137213450012526
-190.0,-10.131912840801983
-189.0,-10.127523285002383
-188.0,-10.14121451835388
-187.0,-10.224322765165027
-186.0,-10.197781102090321
-185.0,-10.2643128115112
-184.0,-10.328020435890988
-183.0,-10.293906385922561
-182.0,-10.314137771819215
-181.0,-10.327822970143654
-180.0,-10.429085255634401
-179.0,-10.480768822724265
-178.0,-10.526286733135025
-177.0,-10.478436680320801
-176.0,-10.512868032159808
-175.0,-10.515112398193981
-174.0,-10.60432367198985
-173.0,-10.621961897000386
-172.0,-10.590025418397499
-171.0,-10.698663810089947
-170.0,-10.715412380138154
-169.0,-10.799864949071559
-168.0,-10.73568848460368
-167.0,-10.799355416120214
-166.0,-10.8742347052334
-165.0,-10.872293728863346
-164.0,-10.866962525332395
-163.0,-10.933615006665585
-162.0,-10.946426513411474
-161.0,-10.997472399549245
-160.0,-11.063601002142859
-159.0,-11.09956316195171
-158.0,-11.092250783392815
-157.0,-11.10736001496925
-156.0,-11.153190640813055
-155.0,-11.145394979236062
-154.0,-11.229616895668418
-153.0,-11.265458997448356
-152.0,-11.263801877772265
-151.0,-11.309665849857117
-150.0,-11.297398519386904
-149.0,-11.300143600619483
-148.0,-11.46220180848751
-147.0,-11.448531547708514
-146.0,-11.43632067203221
-145.0,-11.492844020553923
-144.0,-11.471364771026867
-143.0,-11.58206922899389
-142.0,-11.548671298898718
-141.0,-11.523849311000602
-140.0,-11.531775839607215
-139.0,-11.634963366129055
-138.0,-11.767882518963699
-137.0,-11.70992918891628
-136.0,-11.755099453146466
-135.0,-11.778183390718649
-134.0,-11.815494516818827
-133.0,-11.86610799493927
-132.0,-11.863743803556906
-131.0,-11.91136891260079
-130.0,-11.888629905340816
-129.0,-12.080553914852803
-128.0,-11.920913404072596
-127.0,-12.076032770155713
-126.0,-12.023255115710684
-125.0,-12.03225920004629
-124.0,-12.143725037822291
-123.0,-12.163116107096133
-122.0,-12.1902369914086
-121.0,-12.203175453058725
-120.0,-12.232067820046717
-119.0,-12.273130948055574
-118.0,-12.299573473123374
-117.0,-12.327397237712479
-116.0,-12.369022998629251
-115.0,-12.416492445544506
-114.0,-12.383562992859602
-113.0,-12.414806713294414
-112.0,-12.462221238225261
-111.0,-12.469212438275104
-110.0,-12.570342050409888
-109.0,-12.57306940432011
-108.0,-12.586315654565194
-107.0,-12.635868938355316
-106.0,-12.610068926882171
-105.0,-12.610048939195714
-104.0,-12.720047300349862
-103.0,-12.73493848050525
-102.0,-12.750667051703068
-101.0,-12.761079638889242
-100.0,-12.803485643349712
-99.0,-12.914002754289044
-98.0,-12.878305987418114
-97.0,-12.938246151404261
-96.0,-12.974258610770374
-95.0,-12.980870944389935
-94.0,-13.026902842153993
-93.0,-13.022462523972939
-92.0,-13.044769092027286
-91.0,-13.149363514663913
-90.0,-13.15742648182945
-89.0,-13.204550453588814
-88.0,-13.155225782245681
-87.0,-13.258910224896214
-86.0,-13.26446377981821
-85.0,-13.26787260032765
-84.0,-13.342445339136294
-83.0,-13.420102886216965
-82.0,-13.31727801685052
-81.0,-13.41126283029142
-80.0,-13.477753393291719
-79.0,-13.42470109641749
-78.0,-13.545458702944192
-77.0,-13.535809061663091
-76.0,-13.475845703609107
-75.0,-13.524571314547721
-74.0,-13.608910973272904
-73.0,-13.677807882038152
-72.0,-13.616242261605404
-71.0,-13.679165377572335
-70.0,-13.738039800866344
-69.0,-13.726522840325973
-68.0,-13.716533691369353
-67.0,-13.830285139584063
-66.0,-13.880850765399092
-65.0,-13.91037162366689
-64.0,-13.91656488940487
-63.0,-13.958802748787559
-62.0,-13.970253586682016
-61.0,-13.981840839635733
-60.0,-14.025499233018104
-59.0,-14.040152161150065
-58.0,-14.053860275413086
-57.0,-14.150302079162877
-56.0,-14.15736107212587
-55.0,-14.228955120360393
-54.0,-14.250299989320572
-53.0,-14.209903313954236
-52.0,-14.22604756727171
-51.0,-14.291055636808263
-50.0,-14.326422663903822
-49.0,-14.395281188174142
-48.0,-14.36015221160131
-47.0,-14.424376950958752
-46.0,-14.434356756914251
-45.0,-14.486626651918293
-44.0,-14.443049449409127
-43.0,-14.58004651100616
-42.0,-14.549901463896074
-41.0,-14.585386804841235
-40.0,-14.723393741373336
-39.0,-14.633584846875024
-38.0,-14.710051350189735
-37.0,-14.660101576322164
-36.0,-14.713087455704432
-35.0,-14.826482741228077
-34.0,-14.752252487698232
-33.0,-14.847837962376547
-32.0,-14.861127747520902
-31.0,-14.9068169217659
-30.0,-14.951482053347299
-29.0,-14.97437447354511
-28.0,-14.913690810907903
-27.0,-15.050644215708882
-26.0,-15.063883637558341
-25.0,-15.063235969945074
-24.0,-15.132254365212805
-23.0,-15.048111147344793
-22.0,-15.155027465618854
-21.0,-15.217034060305291
-20.0,-15.20359300091621
-19.0,-15.261568666489723
-18.0,-15.211634125729471
-17.0,-15.021505259659742
-16.0,-14.689787910212765
-15.0,-14.253987235271197
-14.0,-13.83079128468026
-13.0,-13.613794547355596
-12.0,-13.510584900186691
-11.0,-13.488565927878614
-10.0,-13.563697465446076
-9.0,-13.614056339915797
-8.0,-13.553590672467712
-7.0,-13.633470356916174
-6.0,-13.666921317003386
-5.0,-13.713565720369367
-4.0,-13.666627555344931
-3.0,-13.689001604717227
-2.0,-13.742436513639277
-1.0,-13.823306297899862
0.0,-13.837270947643983
1.0,-13.869649631798575
2.0,-13.869037662689362
3.0,-13.928993786119802
4.0,-13.924789740344881
5.0,-13.998285517109288
6.0,-13.997229947675686
7.0,-14.040433573240453
8.0,-14.090136548255662
9.0,-14.056604814737018
10.0,-14.110654522521234
11.0,-14.137081904110069
12.0,-14.240921114498613
13.0,-14.198439107187177
14.0,-14.275490169404254
15.0,-14.290277224205541
16.0,-14.310724170589175
17.0,-14.391132481512422
18.0,-14.387279872460294
19.0,-14.403781428201244
20.0,-14.417059528427682
21.0,-14.483076701411633
22.0,-14.522080752369055
23.0,-14.570928537504642
24.0,-14.555882814171422
25.0,-14.601820878474827
26.0,-14.62631354544
27.0,-14.60642975043566
28.0,-14.615174081524753
29.0,-14.6441124487339
30.0,-14.672484180989656
31.0,-14.777580900849674
32.0,-14.77655182854513
33.0,-14.815387363082156
34.0,-14.858120522851973
35.0,-14.878400408304062
36.0,-14.903574850800153
37.0,-14.993327347831197
38.0,-14.960386763799558
39.0,-15.026184510088925
40.0,-14.995066317272176
41.0,-15.065404276439539
42.0,-15.109822044657157
43.0,-15.185146695295085
44.0,-15.15097270122788
45.0,-15.21805622975265
46.0,-15.165263664427155
47.0,-15.233382928609961
48.0,-15.29437471470801
49.0,-15.276844430294869
50.0,-15.28192807756064
51.0,-15.3567886914236
52.0,-15.35405541532117
53.0,-15.448362464601185
54.0,-15.450178330460142
55.0,-15.454480878914158
56.0,-15.5474217022246
57.0,-15.562540652999544
58.0,-15.582519898929355
59.0,-15.6381970059849
60.0,-15.57083081819302
61.0,-15.632861452407703
62.0,-15.718666465293623
63.0,-15.7672317170343
64.0,-15.775730311586097
65.0,-15.8453343918669
66.0,-15.843851315856417
67.0,-15.894395873825786
68.0,-15.95175284229271
69.0,-15.94677907773812
70.0,-15.979885544744015
71.0,-15.909934539665187
72.0,-15.935605914198444
73.0,-15.992864663359537
74.0,-16.047600834905502
75.0,-16.027617145394196
76.0,-16.11358382711466
77.0,-16.163142482522243
78.0,-16.163374248987804
79.0,-16.199410682633854
80.0,-16.228547470668147
81.0,-16.269720268338563
82.0,-16.275009123585143
83.0,-16.28232926846607
84.0,-16.336998075069438
85.0,-16.375779829157977
86.0,-16.437877987718796
87.0,-16.444986065275767
88.0,-16.475315443347487
89.0,-16.54961383568139
90.0,-16.522561543855183
91.0,-16.60360062876344
92.0,-16.62306307400039
93.0,-16.62131196380849
94.0,-16.715352987837708
95.0,-16.682417019272457
96.0,-16.696279943708923
97.0,-16.786309030820583
98.0,-16.820516605884052
99.0,-16.831043675522885
100.0,-16.850520445368126
101.0,-16.90997928945304
102.0,-16.877219697019804
103.0,-16.89023423557574
104.0,-16.949194617023192
105.0,-17.02086413028922
106.0,-17.06276660655859
107.0,-17.072037791372125
108.0,-17.127261907501044
109.0,-17.1785854633901
110.0,-17.123565467577315
111.0,-17.149244327349653
112.0,-17.23490646740308
113.0,-17.199897363737755
114.0,-17.23410309598729
115.0,-17.331726136329518
116.0,-17.276276254305184
117.0,-17.34134763878226
118.0,-17.389569728505045
119.0,-17.359711027368945
120.0,-17.45773080678053
121.0,-17.45629273293894
122.0,-17.474010477701206
123.0,-17.483017141292862
124.0,-17.51365686592504
125.0,-17.535393593582686
126.0,-17.651377882089868
127.0,-17.5957483152152
128.0,-17.699882461552555
129.0,-17.7185252777985
130.0,-17.698764763473058
131.0,-17.806642010807263
132.0,-17.742826524764766
133.0,-17.83617132075566
134.0,-17.81456684520053
135.0,-17.880312692565155
136.0,-17.89283880606383
137.0,-17.93197451726409
138.0,-17.994034051123023
139.0,-18.12111284487464
140.0,-18.01820804123882
141.0,-18.049706192116478
142.0,-18.157318576834548
143.0,-18.06311088718866
144.0,-18.199418371709545
145.0,-18.175344380873106
146.0,-18.198984093554547
147.0,-18.20207879400371
148.0,-18.224002001541134
149.0,-18.237178265283788
150.0,-18.357275993859037
151.0,-18.353878268171215
152.0,-18.42650023591403
153.0,-18.353348080776808
154.0,-18.413766138258726
155.0,-18.44511889937594
156.0,-18.56291399178166
157.0,-18.49178123872116
158.0,-18.48940141066783
159.0,-18.565580140955973
160.0,-18.562744056232923
161.0,-18.687818078328334
162.0,-18.633094899024897
163.0,-18.785407278268323
164.0,-18.83251454823015
165.0,-18.800282178315197
166.0,-18.789449801834504
167.0,-18.90122472240865
168.0,-18.901819026825166
169.0,-18.870361469601043
170.0,-18.831185528585184
171.0,-18.896264544266515
172.0,-18.966421198076702
173.0,-19.044108820939947
174.0,-19.049625137368352
175.0,-18.990833978173324
176.0,-19.0676041606387
177.0,-19.181727856676943
178.0,-19.096680389929464
179.0,-19.178031595748593
180.0,-19.19988097390985
181.0,-19.297236312749387
182.0,-19.26072002309139
183.0,-19.410084971528835
184.0,-19.284610154963573
185.0,-19.41693378748207
186.0,-19.368455667976473
187.0,-19.429966894123915
188.0,-19.540803067535123
189.0,-19.482383239612346
190.0,-19.533082972004898
191.0,-19.520461515430625
192.0,-19.522619891531647
193.0,-19.565056165043853
194.0,-19.686720727876484
195.0,-19.66463793900303
196.0,-19.720181435686904
197.0,-19.739870188394633
198.0,-19.82291876977771
199.0,-19.807739351769307
200.0,-19.83100062859596
