Applied Field (H [arb. u.]),Magnetization with slope
-187.0,-9.791495034371248
-188.0,-9.806293979763238
-189.0,-9.85543554226169
-190.0,-9.791442661410127
-191.0,-9.923285737184901
-192.0,-9.951684477660372
-193.0,-9.951155164034986
-194.0,-9.973888900770161
-195.0,-9.897969804381837
-196.0,-10.059994621486148
-197.0,-10.135725717071361
-198.0,-10.210499819177034
-199.0,-10.232893507010086
-200.0,-10.191077088744898
-200.0,-4.518255743399594
-199.0,-10.234270467026333
-198.0,-10.305848904710698
-197.0,-10.274589885484172
-196.0,-10.310553857012678
-195.0,-10.301714110904102
-194.0,-10.431572439191354
-193.0,-10.45279282459667
-192.0,-10.388170414129107
-191.0,-10.519213450012526
-190.0,-10.511912840801983
-189.0,-10.505523285002383
-188.0,-10.517214518353882
-187.0,-10.598322765165026
-186.0,-10.569781102090321
-185.0,-10.6343128115112
-184.0,-10.696020435890988
-183.0,-10.659906385922561
-182.0,-10.678137771819216
-181.0,-10.689822970143654
-180.0,-10.7890852556344
-179.0,-10.838768822724266
-178.0,-10.882286733135025
-177.0,-10.832436680320802
-176.0,-10.864868032159807
-175.0,-10.86511239819398
-174.0,-10.95232367198985
-173.0,-10.967961897000386
-172.0,-10.934025418397498
-171.0,-11.040663810089946
-170.0,-11.055412380138154
-169.0,-11.13786494907156
-168.0,-11.07168848460368
-167.0,-11.133355416120216
-166.0,-11.2062347052334
-165.0,-11.202293728863346
-164.0,-11.194962525332395
-163.0,-11.259615006665586
-162.0,-11.270426513411474
-161.0,-11.319472399549245
-160.0,-11.383601002142859
-159.0,-11.41756316195171
-158.0,-11.408250783392814
-157.0,-11.42136001496925
-156.0,-11.465190640813056
-155.0,-11.455394979236061
-154.0,-11.537616895668418
-153.0,-11.571458997448357
-152.0,-11.567801877772265
-151.0,-11.611665849857117
-150.0,-11.597398519386905
-149.0,-11.598143600619483
-148.0,-11.75820180848751
-147.0,-11.742531547708515
-146.0,-11.72832067203221
-145.0,-11.782844020553922
-144.0,-11.759364771026867
-143.0,-11.868069228993889
-142.0,-11.832671298898719
-141.0,-11.805849311000602
-140.0,-11.811775839607215
-139.0,-11.912963366129055
-138.0,-12.043882518963699
-137.0,-11.983929188916282
-136.0,-12.027099453146466
-135.0,-12.048183390718648
-134.0,-12.083494516818828
-133.0,-12.132107994939272
-132.0,-12.127743803556905
-131.0,-12.173368912600788
-130.0,-12.148629905340815
-129.0,-12.338553914852803
-128.0,-12.176913404072597
-127.0,-12.330032770155714
-126.0,-12.275255115710685
-125.0,-12.28225920004629
-124.0,-12.39172503782229
-123.0,-12.409116107096134
-122.0,-12.4342369914086
-121.0,-12.445175453058724
-120.0,-12.472067820046718
-119.0,-12.511130948055575
-118.0,-12.535573473123375
-117.0,-12.561397237712477
-116.0,-12.60102299862925
-115.0,-12.646492445544506
-114.0,-12.611562992859604
-113.0,-12.640806713294415
-112.0,-12.686221238225261
-111.0,-12.691212438275105
-110.0,-12.790342050409887
-109.0,-12.79106940432011
-108.0,-12.802315654565193
-107.0,-12.849868938355316
-106.0,-12.82206892688217
-105.0,-12.820048939195715
-104.0,-12.928047300349862
-103.0,-12.940938480505249
-102.0,-12.954667051703069
-101.0,-12.963079638889244
-100.0,-13.003485643349713
-99.0,-13.112002754289042
-98.0,-13.074305987418114
-97.0,-13.13224615140426
-96.0,-13.166258610770374
-95.0,-13.170870944389934
-94.0,-13.214902842153993
-93.0,-13.208462523972939
-92.0,-13.228769092027285
-91.0,-13.331363514663913
-90.0,-13.337426481829452
-89.0,-13.382550453588815
-88.0,-13.331225782245681
-87.0,-13.432910224896215
-86.0,-13.43646377981821
-85.0,-13.437872600327648
-84.0,-13.510445339136293
-83.0,-13.586102886216965
-82.0,-13.48127801685052
-81.0,-13.573262830291421
-80.0,-13.63775339329172
-79.0,-13.582701096417491
-78.0,-13.701458702944192
-77.0,-13.689809061663091
-76.0,-13.627845703609106
-75.0,-13.674571314547721
-74.0,-13.756910973272905
-73.0,-13.823807882038151
-72.0,-13.760242261605402
-71.0,-13.821165377572335
-70.0,-13.878039800866345
-69.0,-13.864522840325973
-68.0,-13.852533691369354
-67.0,-13.964285139584062
-66.0,-14.012850765399092
-65.0,-14.04037162366689
-64.0,-14.044564889404871
-63.0,-14.08480274878756
-62.0,-14.094253586682017
-61.0,-19.987314456441045
-60.0,-14.145499233018105
-59.0,-14.158152161150063
-58.0,-14.169860275413086
-57.0,-14.264302079162876
-56.0,-14.269361072125871
-55.0,-14.338955120360394
-54.0,-14.358299989320573
-53.0,-14.315903313954234
-52.0,-14.33004756727171
-51.0,-14.393055636808263
-50.0,-14.426422663903821
-49.0,-14.493281188174143
-48.0,-14.45615221160131
-47.0,-14.518376950958752
-46.0,-14.52635675691425
-45.0,-14.576626651918293
-44.0,-18.883866496796237
-43.0,-14.66604651100616
-42.0,-14.633901463896073
-41.0,-14.667386804841236
-40.0,-14.803393741373334
-39.0,-14.711584846875024
-38.0,-14.786051350189735
-37.0,-14.734101576322164
-36.0,-14.785087455704433
-35.0,-14.896482741228077
-34.0,-14.820252487698234
-33.0,-14.913837962376547
-32.0,-14.925127747520902
-31.0,-14.9688169217659
-30.0,-15.011482053347299
-29.0,-15.03237447354511
-28.0,-14.969690810907903
-27.0,-15.104644215708882
-26.0,-15.11588363755834
-25.0,-15.113235969945073
-24.0,-15.180254365212805
-23.0,-15.094111147344792
-22.0,-15.199027465618855
-21.0,-15.259034060305293
-20.0,-15.24359300091621
-19.0,-15.299568666489723
-18.0,-15.247634125729471
-17.0,-15.055505259659743
-16.0,-14.721787910212765
-15.0,-14.283987235271196
-14.0,-13.858791284680258
-13.0,-13.639794547355596
-12.0,-13.53458490018669
-11.0,-13.510565927878616
-10.0,-9.925227690995744
-9.0,-13.632056339915795
-8.0,-13.569590672467712
-7.0,-13.647470356916175
-6.0,-13.678921317003386
-5.0,-13.723565720369367
-4.0,-13.67462755534493
-3.0,-13.695001604717227
-2.0,-13.746436513639278
-1.0,-13.82530629789986
0.0,-13.837270947643983
1.0,-13.867649631798574
2.0,-13.865037662689362
3.0,-13.922993786119802
4.0,-13.916789740344882
5.0,-13.988285517109288
6.0,-13.985229947675688
7.0,-14.026433573240451
8.0,-14.074136548255662
9.0,-14.038604814737017
10.0,-14.090654522521234
11.0,-14.115081904110069
12.0,-14.216921114498614
13.0,-14.172439107187177
14.0,-14.247490169404255
15.0,-14.260277224205542
16.0,-14.278724170589175
17.0,-14.357132481512423
18.0,-14.351279872460294
19.0,-14.365781428201243
20.0,-14.377059528427681
21.0,-14.441076701411633
22.0,-14.478080752369056
23.0,-14.524928537504643
24.0,-14.50788281417142
25.0,-14.551820878474828
26.0,-14.57431354544
27.0,-14.55242975043566
28.0,-14.559174081524754
29.0,-14.5861124487339
30.0,-14.612484180989657
31.0,-14.715580900849673
32.0,-14.71255182854513
33.0,-14.749387363082157
34.0,-14.790120522851973
35.0,-14.808400408304061
36.0,-14.831574850800152
37.0,-14.919327347831198
38.0,-14.884386763799558
39.0,-14.948184510088925
40.0,-14.915066317272174
41.0,-14.98340427643954
42.0,-15.025822044657158
43.0,-15.099146695295083
44.0,-15.062972701227881
45.0,-15.12805622975265
46.0,-15.073263664427156
47.0,-15.139382928609962
48.0,-15.19837471470801
49.0,-15.178844430294868
50.0,-15.181928077560642
51.0,-15.254788691423599
52.0,-15.25005541532117
53.0,-15.342362464601186
54.0,-15.342178330460143
55.0,-15.344480878914158
56.0,-15.4354217022246
57.0,-15.448540652999544
58.0,-15.466519898929356
59.0,-15.520197005984897
60.0,-15.450830818193019
61.0,-15.510861452407703
62.0,-15.594666465293624
63.0,-15.641231717034298
64.0,-15.647730311586097
65.0,-15.7153343918669
66.0,-15.711851315856418
67.0,-15.760395873825786
68.0,-15.81575284229271
69.0,-15.80877907773812
70.0,-15.839885544744016
71.0,-15.767934539665188
72.0,-15.791605914198442
73.0,-15.846864663359536
74.0,-15.899600834905502
75.0,-15.877617145394197
76.0,-15.96158382711466
77.0,-16.009142482522243
78.0,-16.007374248987805
79.0,-16.041410682633856
80.0,-16.068547470668143
81.0,-16.107720268338564
82.0,-16.11100912358514
83.0,-16.116329268466075
84.0,-16.168998075069435
85.0,-16.205779829157976
86.0,-16.265877987718795
87.0,-16.270986065275768
88.0,-11.82941358732836
89.0,-16.37161383568139
90.0,-16.342561543855183
91.0,-16.421600628763443
92.0,-16.43906307400039
93.0,-16.43531196380849
94.0,-16.52735298783771
95.0,-16.492417019272455
96.0,-16.504279943708923
97.0,-16.59230903082058
98.0,-16.624516605884054
99.0,-16.633043675522885
100.0,-16.650520445368123
101.0,-16.70797928945304
102.0,-16.673219697019803
103.0,-16.68423423557574
104.0,-16.741194617023194
105.0,-16.810864130289218
106.0,-16.85076660655859
107.0,-16.858037791372126
108.0,-16.911261907501043
109.0,-16.9605854633901
110.0,-16.903565467577312
111.0,-16.92724432734965
112.0,-13.570659354693
113.0,-16.973897363737755
114.0,-17.00610309598729
115.0,-17.101726136329518
116.0,-17.044276254305185
117.0,-17.10734763878226
118.0,-17.153569728505044
119.0,-17.121711027368942
120.0,-17.217730806780526
121.0,-17.21429273293894
122.0,-17.230010477701207
123.0,-17.23701714129286
124.0,-17.26565686592504
125.0,-17.285393593582686
126.0,-17.399377882089865
127.0,-17.3417483152152
128.0,-17.443882461552555
129.0,-17.460525277798496
130.0,-17.43876476347306
131.0,-17.544642010807262
132.0,-17.478826524764767
133.0,-17.570171320755662
134.0,-17.54656684520053
135.0,-17.61031269256516
136.0,-17.62083880606383
137.0,-17.657974517264094
138.0,-17.718034051123023
139.0,-17.84311284487464
140.0,-17.73820804123882
141.0,-17.767706192116478
142.0,-17.87331857683455
143.0,-17.777110887188663
144.0,-17.911418371709544
145.0,-17.885344380873107
146.0,-17.90698409355455
147.0,-17.90807879400371
148.0,-17.928002001541135
149.0,-17.939178265283786
150.0,-18.057275993859037
151.0,-18.051878268171215
152.0,-18.122500235914032
153.0,-18.047348080776807
154.0,-18.105766138258726
155.0,-18.13511889937594
156.0,-18.25091399178166
157.0,-18.17778123872116
158.0,-18.17340141066783
159.0,-18.24758014095597
160.0,-18.242744056232922
161.0,-18.36581807832833
162.0,-18.309094899024895
163.0,-18.459407278268323
164.0,-18.50451454823015
165.0,-18.4702821783152
166.0,-18.457449801834503
167.0,-18.567224722408653
168.0,-18.565819026825164
169.0,-18.532361469601042
170.0,-18.491185528585184
171.0,-18.554264544266516
172.0,-18.622421198076704
173.0,-18.698108820939947
174.0,-18.701625137368353
175.0,-18.640833978173326
176.0,-18.715604160638705
177.0,-18.827727856676944
178.0,-18.740680389929466
179.0,-18.820031595748592
180.0,-18.83988097390985
181.0,-18.93523631274939
182.0,-18.89672002309139
183.0,-19.044084971528836
184.0,-18.91661015496357
185.0,-19.046933787482068
186.0,-18.996455667976473
187.0,-19.055966894123916
188.0,-19.16480306753512
189.0,-19.104383239612346
190.0,-19.1530829720049
191.0,-19.138461515430624
192.0,-19.138619891531647
193.0,-19.179056165043853
194.0,-19.298720727876486
195.0,-19.274637939003032
196.0,-19.328181435686904
197.0,-19.345870188394635
198.0,-19.42691876977771
199.0,-19.409739351769307
200.0,-19.431000628595957
