Applied Field (H [arb. u.]),Magnetization with slope
51.0,4.13472365089216
50.0,4.2107534824400785
49.0,4.204476855035599
48.0,4.165815621868219
47.0,4.221199671745351
46.0,4.186765547581488
45.0,4.178566015257474
44.0,4.174778135793993
43.0,4.201282543741504
42.0,4.180403885754112
41.0,4.212337560805719
40.0,4.185016837850655
39.0,4.283947492928731
38.0,4.134386635172228
37.0,4.180127289004317
36.0,4.163078179997901
35.0,4.180605461576851
34.0,4.18229634265042
33.0,4.148649179354883
32.0,4.200751122423232
31.0,4.215236130698325
30.0,4.142524189572145
29.0,4.1935573198285505
28.0,4.228400036127933
27.0,4.138697472638147
26.0,4.2208615600581645
25.0,3.886026836013374
24.0,4.242676102687904
23.0,4.198982150339032
22.0,4.176363471914677
21.0,4.177414674828402
20.0,4.188218326515434
19.0,4.250474483445783
18.0,4.155846586931399
17.0,4.180820131844869
16.0,4.155767717671622
15.0,4.207672184524996
14.0,4.162054902235872
13.0,4.166572878203203
12.0,4.18763140515525
11.0,4.272964931924164
10.0,4.2083906315298805
9.0,4.1527557245235
8.0,4.10758099085114
7.0,4.1339562113011254
6.0,4.276989759311628
5.0,4.2022195234929045
4.0,4.257029385886329
3.0,4.103369361875023
2.0,4.207547581849413
1.0,4.141828108768786
0.0,4.151502767411211
-1.0,4.2217588600363785
-2.0,4.20377854987078
-3.0,4.128634796076781
-4.0,4.231678062672142
-5.0,4.197201952881049
-6.0,4.160161955520488
-7.0,4.147566277346664
-8.0,4.255595647341473
-9.0,4.260046640434952
-10.0,4.144844723438938
-11.0,4.23769795576794
-12.0,4.187462933649824
-13.0,4.2144343536600655
-14.0,4.177718743217237
-15.0,4.307067293778587
-16.0,4.194297436273865
-17.0,4.228082527194653
-18.0,4.188818117646337
-19.0,4.127424397647645
-20.0,4.187040189967942
-21.0,4.163846472984116
-22.0,4.2266759699205405
-23.0,4.167916658168227
-24.0,4.2302078491465664
-25.0,4.155749888303234
-26.0,4.258589619175188
-27.0,4.142480392077595
-28.0,4.148343491949192
-29.0,4.182765997952687
-30.0,4.182936983695116
-31.0,4.17985172787094
-32.0,4.261045344738934
-33.0,4.155187850048569
-34.0,4.191078251082316
-35.0,4.174812337382876
-36.0,4.229262435638662
-37.0,4.1764914337059
-38.0,4.134565461658263
-39.0,4.187413313404389
-40.0,4.193232976993335
-41.0,4.193040886653922
-42.0,4.221486859838592
-43.0,4.166700912191918
-44.0,4.196993520719938
-45.0,4.195894808744211
-46.0,4.239387972531827
-47.0,4.191897497484511
-48.0,4.186292532859216
-49.0,4.246365133367625
-50.0,4.221914133681492
-51.0,4.212800814067581
-52.0,4.194142421512411
-53.0,4.21537574428849
-54.0,4.14736813813678
-55.0,4.23764888308986
-56.0,4.078659471563482
-57.0,4.2081025456803545
-58.0,4.146427470184085
-59.0,4.202212794544593
-60.0,3.7583591147695854
-61.0,4.207958070114618
-62.0,4.236025958859615
-63.0,3.661909008371976
-64.0,4.230074370748555
-65.0,4.213314586536227
-66.0,4.200280009170317
-67.0,4.200810635138844
-68.0,4.1258932279929885
-69.0,4.184671563283201
-70.0,4.129772402600858
-71.0,4.202060894008822
-72.0,4.165781868386964
-73.0,4.239633601470889
-74.0,4.267995098237504
-75.0,4.216663615230548
-76.0,4.23025663581516
-77.0,4.201737113680368
-78.0,4.222722965836099
-79.0,4.224970853189548
-80.0,4.167700480028431
-81.0,4.222454552856119
-82.0,4.105062119310478
-83.0,4.234565406608955
-84.0,4.191768616101396
-85.0,4.2346884771544335
-86.0,4.160549688701377
-87.0,4.11555732438973
-88.0,4.287846495042948
-89.0,4.237369297421111
-90.0,4.1721134492766945
-91.0,4.2660088523670865
-92.0,4.175919313130086
-93.0,4.166157441837035
-94.0,4.21571615503269
-95.0,4.140894316125232
-96.0,4.2004475988296335
-97.0,4.220784676944936
-98.0,4.195198461967889
-99.0,4.188608957366983
-100.0,4.243931016884735
-101.0,4.109897075915636
-102.0,4.108389066274511
-103.0,3.886325393732312
-104.0,3.7883039644992396
-105.0,3.2548477719153412
-106.0,2.722199658486035
-107.0,2.4572273333487313
-108.0,2.201323851767761
-109.0,2.2032852447105054
-110.0,2.184823528701024
-111.0,2.189227788327141
-112.0,2.1718651524542514
-113.0,2.2185106056715167
-114.0,2.1952409307252942
-115.0,2.227129397169768
-116.0,1.7675295862599283
-117.0,2.2314475269740317
-118.0,2.215549559032092
-119.0,2.191058380402251
-120.0,2.2176621074457366
-121.0,2.2349865669090976
-122.0,2.1453282459417817
-123.0,2.1811700494303654
-124.0,2.160705585953273
-125.0,2.2385232464307467
-126.0,2.2261234050991034
-127.0,2.2412375854019975
-128.0,2.2720331018251594
-129.0,2.184594046833091
-130.0,2.1937367737121383
-131.0,2.226515079619043
-132.0,2.1815300603649956
-133.0,2.23034723372883
-134.0,2.2029868860114608
-135.0,2.170296117950957
-136.0,2.253456737849879
-137.0,2.2210413703378116
-138.0,2.186524529778091
-139.0,2.2099325287922693
-140.0,2.6403897440971766
-141.0,2.1849406314950057
-142.0,2.228486323777237
-143.0,2.2204617420295194
-144.0,2.2473571250883424
-145.0,2.1807681440045585
-146.0,2.1670673360562485
-147.0,2.1552913644447673
-148.0,2.2130071276436545
-149.0,2.1858126392612105
-150.0,2.291086111557738
-151.0,2.162065930998347
-152.0,2.218336984837381
-153.0,2.2080420893064803
-154.0,2.2581425599662763
-155.0,2.179463859768543
-156.0,2.150796840798967
-157.0,2.2247549377091653
-158.0,2.279980755361555
-159.0,2.2577109237270294
-160.0,2.235504520113218
-161.0,2.2334790804877214
-162.0,2.1899487815103904
-163.0,2.1660667628166514
-164.0,2.2194451710758267
-165.0,2.2254724828110852
-166.0,2.1706923739189308
-167.0,2.1465051245444817
-168.0,2.1693732387392295
-169.0,2.1784581301206156
-170.0,2.126659335718295
-171.0,2.192627613452164
-172.0,2.1994447421050016
-173.0,2.196786873339888
-174.0,2.2933537710402097
-175.0,2.224636146186416
-176.0,2.170229649510455
-177.0,2.162991310102273
-178.0,2.2084605325585214
-179.0,2.20060079716697
-180.0,2.1954665156530124
-181.0,2.203631627247466
-182.0,2.1586033861843967
-183.0,2.2500185963364947
-184.0,2.171090740487923
-185.0,2.163333114044786
-186.0,2.1892509181404662
-187.0,2.1925049656287507
-188.0,2.209706020236761
-189.0,2.1925644577383103
-190.0,2.288557338589873
-191.0,2.1887142628150995
-192.0,2.1923155223396273
-193.0,2.224844835965013
-194.0,2.234111099229839
-195.0,2.342030195618163
-196.0,2.212005378513852
-197.0,2.168274282928639
-198.0,2.125500180822965
-199.0,2.1351064929899133
-200.0,2.2089229112551028
-200.0,2.7728780871355547
-199.0,2.2237295329736657
-198.0,2.1801510952893013
-197.0,2.239410114515828
-196.0,2.2314461429873216
-195.0,2.2682858890958975
-194.0,2.166427560808644
-193.0,2.1732071754033297
-192.0,2.265829585870892
-191.0,2.162786549987473
-190.0,2.198087159198017
-189.0,2.232476714997617
-188.0,2.2487854816461175
-187.0,2.1956772348349736
-186.0,2.252218897909679
-185.0,2.2156871884888014
-184.0,2.1819795641090116
-183.0,2.2460936140774383
-182.0,2.255862228180785
-181.0,2.272177029856346
-180.0,2.2009147443655976
-179.0,2.1792311772757342
-178.0,2.1637132668649746
-177.0,2.241563319679197
-176.0,2.2371319678401926
-175.0,2.2648876018060187
-174.0,2.2056763280101492
-173.0,2.218038102999615
-172.0,2.2799745816025005
-171.0,2.2013361899100543
-170.0,2.2145876198618453
-169.0,2.1601350509284405
-168.0,2.2543115153963202
-167.0,2.2206445838797846
-166.0,2.175765294766599
-165.0,2.2077062711366544
-164.0,2.243037474667604
-163.0,2.2063849933344133
-162.0,2.223573486588526
-161.0,2.202527600450755
-160.0,2.16639899785714
-159.0,2.1604368380482897
-158.0,2.197749216607184
-157.0,2.2126399850307497
-156.0,2.196809359186944
-155.0,2.2346050207639374
-154.0,2.1803831043315824
-153.0,2.174541002551644
-152.0,2.2061981222277343
-151.0,2.1903341501428835
-150.0,2.232601480613095
-149.0,2.2598563993805154
-148.0,2.1277981915124906
-147.0,2.171468452291485
-146.0,2.2136793279677915
-145.0,2.1871559794460773
-144.0,2.2386352289731315
-143.0,2.157930771006111
-142.0,2.2213287011012812
-141.0,2.276150688999398
-140.0,2.298224160392784
-139.0,2.225036633870945
-138.0,2.122117481036301
-137.0,2.2100708110837184
-136.0,2.194900546853533
-135.0,2.2018166092813507
-134.0,2.194505483181172
-133.0,2.173892005060728
-132.0,2.2062561964430945
-131.0,2.1886310873992114
-130.0,2.241370094659183
-129.0,2.0794460851471976
-128.0,2.269086595927403
-127.0,2.143967229844285
-126.0,2.2267448842893156
-125.0,2.247740799953708
-124.0,2.1662749621777078
-123.0,2.1768838929038665
-122.0,2.1797630085914
-121.0,2.196824546941274
-120.0,2.1979321799532823
-119.0,2.1868690519444245
-118.0,2.190426526876626
-117.0,2.192602762287522
-116.0,2.1809770013707475
-115.0,2.163507554455494
-114.0,2.2264370071403965
-113.0,2.2251932867055837
-112.0,2.2077787617747378
-111.0,2.2307875617248945
-110.0,2.1596579495901116
-109.0,2.18693059567989
-108.0,2.203684345434806
-107.0,2.1841310616446847
-106.0,2.2399310731178295
-105.0,2.269951060804285
-104.0,2.1899526996501386
-103.0,2.205061519494751
-102.0,2.2193329482969304
-101.0,2.2389203611107567
-100.0,2.226514356650288
-99.0,2.145997245710956
-98.0,2.211694012581885
-97.0,2.181753848595738
-96.0,2.175741389229625
-95.0,2.1991290556100656
-94.0,2.1830971578460066
-93.0,2.2175374760270614
-92.0,2.2252309079727137
-91.0,2.1506364853360864
-90.0,2.172573518170549
-89.0,2.155449546411185
-88.0,2.234774217754318
-87.0,2.1610897751037856
-86.0,2.1855362201817896
-85.0,2.21212739967235
-84.0,2.167554660863707
-83.0,2.1198971137830345
-82.0,2.2527219831494802
-81.0,2.1887371697085785
-80.0,2.15224660670828
-79.0,2.2352989035825095
-78.0,2.1445412970558078
-77.0,2.184190938336907
-76.0,2.2741542963908943
-75.0,2.2554286854522774
-74.0,2.2010890267270944
-73.0,2.1621921179618484
-72.0,2.2537577383945964
-71.0,2.220834622427663
-70.0,2.191960199133655
-69.0,2.233477159674026
-68.0,2.2734663086306464
-67.0,2.189714860415937
-66.0,2.1691492346009085
-65.0,2.169628376333109
-64.0,2.1934351105951277
-63.0,2.181197251212441
-62.0,2.199746413317981
-61.0,1.8897903495868689
-60.0,2.2045007669818957
-59.0,2.2198478388499336
-58.0,2.2361397245869132
-57.0,2.1696979208371237
-56.0,2.1926389278741274
-55.0,2.1510448796396053
-54.0,2.159700010679428
-53.0,2.230096686045763
-52.0,2.24395243272829
-51.0,2.2089443631917374
-50.0,2.20357733609618
-49.0,2.164718811825856
-48.0,2.2298477883986907
-47.0,2.1956230490412487
-46.0,2.215643243085748
-45.0,2.1933733480817073
-44.0,2.632528001047901
-43.0,2.159953488993838
-42.0,2.2200985361039267
-41.0,2.2146131951587655
-40.0,2.1066062586266634
-39.0,2.226415153124976
-38.0,2.1799486498102656
-37.0,2.259898423677834
-36.0,2.236912544295566
-35.0,2.153517258771924
-34.0,2.2577475123017647
-33.0,2.1921620376234525
-32.0,2.2088722524790985
-31.0,2.193183078234098
-30.0,2.1785179466526996
-29.0,2.1856255264548903
-28.0,2.276309189092095
-27.0,2.169355784291117
-26.0,2.18611636244166
-25.0,2.2167640300549274
-24.0,2.1777456347871933
-23.0,2.291888852655207
-22.0,2.214972534381146
-21.0,2.1829659396947063
-20.0,2.226406999083789
-19.0,2.198431333510278
-18.0,2.278365874270527
-17.0,2.4984947403402575
-16.0,2.860212089787237
-15.0,3.3260127647288025
-14.0,3.7792087153197405
-13.0,4.026205452644405
-12.0,4.159415099813307
-11.0,4.211434072121384
-10.0,4.580408248469589
-9.0,4.1459436600842015
-8.0,4.236409327532288
-7.0,4.1865296430838255
-6.0,4.183078682996612
-5.0,4.166434279630632
-4.0,4.24337244465507
-3.0,4.250998395282772
-2.0,4.227563486360721
-1.0,4.176693702100138
0.0,4.192729052356015
1.0,4.190350368201424
2.0,4.220962337310638
3.0,4.191006213880199
4.0,4.2252102596551175
5.0,4.181714482890712
6.0,4.212770052324315
7.0,4.199566426759547
8.0,4.179863451744337
9.0,4.243395185262984
10.0,4.219345477478765
11.0,4.222918095889931
12.0,4.149078885501387
13.0,4.22156089281282
14.0,4.1745098305957455
15.0,4.1897227757944595
16.0,4.199275829410822
17.0,4.1488675184875765
18.0,4.182720127539707
19.0,4.196218571798754
20.0,4.212940471572318
21.0,4.176923298588367
22.0,4.167919247630943
23.0,4.149071462495357
24.0,4.194117185828579
25.0,4.1781791215251705
26.0,4.183686454559998
27.0,4.233570249564339
28.0,4.254825918475247
29.0,4.255887551266099
30.0,4.257515819010344
31.0,4.1824190991503265
32.0,4.213448171454869
33.0,4.204612636917844
34.0,4.191879477148028
35.0,4.2015995916959366
36.0,4.206425149199847
37.0,4.146672652168803
38.0,4.20961323620044
39.0,4.173815489911075
40.0,4.234933682727825
41.0,4.194595723560459
42.0,4.180177955342841
43.0,4.134853304704916
44.0,4.199027298772117
45.0,4.161943770247349
46.0,4.244736335572845
47.0,4.206617071390037
48.0,4.175625285291988
49.0,4.223155569705132
50.0,4.248071922439357
51.0,4.2032113085764005
52.0,4.235944584678831
53.0,4.1716375353988155
54.0,4.1998216695398565
55.0,4.225519121085842
56.0,4.162578297775401
57.0,4.177459347000454
58.0,4.187480101070643
59.0,4.161802994015102
60.0,4.259169181806978
61.0,4.227138547592297
62.0,4.171333534706377
63.0,4.152768282965699
64.0,4.174269688413903
65.0,4.134665608133101
66.0,4.166148684143581
67.0,4.145604126174212
68.0,4.118247157707291
69.0,4.153220922261879
70.0,4.150114455255983
71.0,4.250065460334812
72.0,4.254394085801555
73.0,4.227135336640462
74.0,4.202399165094498
75.0,4.2523828546058
76.0,4.196416172885338
77.0,4.176857517477756
78.0,4.206625751012196
79.0,4.200589317366143
80.0,4.2014525293318545
81.0,4.1902797316614375
82.0,4.2149908764148565
83.0,4.237670731533926
84.0,4.213001924930564
85.0,4.204220170842022
86.0,4.172122012281203
87.0,4.195013934724233
88.0,4.565386859095206
89.0,4.150386164318608
90.0,4.2074384561448195
91.0,4.156399371236556
92.0,4.166936925999607
93.0,4.198688036191509
94.0,4.134647012162291
95.0,4.197582980727542
96.0,4.213720056291076
97.0,4.153690969179417
98.0,4.149483394115946
99.0,4.168956324477113
100.0,4.1794795546318735
101.0,4.1500207105469595
102.0,4.212780302980196
103.0,4.229765764424258
104.0,4.200805382976806
105.0,4.15913586971078
106.0,4.14723339344141
107.0,4.1679622086278725
108.0,4.142738092498957
109.0,4.121414536609901
110.0,4.206434532422685
111.0,4.210755672650348
112.0,4.692867792968133
113.0,4.220102636262244
114.0,4.21589690401271
115.0,4.148273863670483
116.0,4.233723745694814
117.0,4.1986523612177375
118.0,4.1804302714949575
119.0,4.240288972631054
120.0,4.1722691932194715
121.0,4.203707267061061
122.0,4.215989522298793
123.0,4.236982858707137
124.0,4.23634313407496
125.0,4.2446064064173115
126.0,4.158622117910132
127.0,4.2442516847848
128.0,4.170117538447442
129.0,4.181474722201502
130.0,4.231235236526942
131.0,4.153357989192739
132.0,4.247173475235231
133.0,4.183828679244338
134.0,4.235433154799469
135.0,4.199687307434841
136.0,4.21716119393617
137.0,4.208025482735908
138.0,4.175965948876976
139.0,4.078887155125358
140.0,4.211791958761178
141.0,4.210293807883521
142.0,4.13268142316545
143.0,4.25688911281134
144.0,4.150581628290454
145.0,4.204655619126891
146.0,4.2110159064454535
147.0,4.2379212059962885
148.0,4.245997998458865
149.0,4.262821734716213
150.0,4.17272400614096
151.0,4.206121731828784
152.0,4.163499764085969
153.0,4.266651919223189
154.0,4.236233861741273
155.0,4.234881100624059
156.0,4.147086008218341
157.0,4.248218761278839
158.0,4.280598589332169
159.0,4.234419859044029
160.0,4.267255943767076
161.0,4.172181921671667
162.0,4.256905100975105
163.0,4.134592721731677
164.0,4.117485451769848
165.0,4.179717821684803
166.0,4.220550198165494
167.0,4.138775277591348
168.0,4.168180973174835
169.0,4.2296385303989545
170.0,4.298814471414815
171.0,4.2637354557334834
172.0,4.223578801923294
173.0,4.175891179060052
174.0,4.200374862631649
175.0,4.289166021826673
176.0,4.242395839361295
177.0,4.158272143323055
178.0,4.2733196100705335
179.0,4.221968404251406
180.0,4.230119026090152
181.0,4.162763687250614
182.0,4.2292799769086065
183.0,4.109915028471164
184.0,4.265389845036429
185.0,4.163066212517929
186.0,4.241544332023525
187.0,4.210033105876086
188.0,4.129196932464875
189.0,4.217616760387655
190.0,4.196917027995102
191.0,4.239538484569374
192.0,4.267380108468354
193.0,4.254943834956148
194.0,4.163279272123512
195.0,4.215362060996968
196.0,4.1898185643130965
197.0,4.200129811605363
198.0,4.147081230222288
199.0,4.192260648230692
200.0,4.19899937140404
